和平东桥南,和平东桥北
和平东桥南,西坝河
青年沟东口,青年沟
青年沟东口,和平里路口东
青年沟,青年沟西口
青年沟,和平西桥南
青年沟,和平里西街
青年沟西口,小黄庄
安定门,钟楼北桥北
安定门,鼓楼桥西
和平东桥北,太阳宫桥
惠新东桥南,惠新东桥东
惠新东桥南,惠新东桥北
惠新东桥南,对外经贸大学北
惠新东桥南,育慧里
惠新东桥南,惠新东桥西
惠新东桥南,安慧桥东
惠新东桥东,育慧南路
惠新东桥东,育慧里
惠新东桥东,安慧桥东
惠新东桥东,惠新东桥西
惠新东桥东,对外经贸大学北
育慧南路,望和桥
育慧南路,望和桥西
芍药居,芍药居东
芍药居,望和桥
芍药居东,望和桥
大北窑东,郎家园
大北窑东,大北窑西
大北窑东,光华桥南
大北窑东,八王坟东
大北窑东,八王坟西
大北窑东,永安里路口西
大北窑东,通州北苑路口东
大北窑东,八里桥
大北窑东,玉带河西街西口
郎家园,八王坟南
郎家园,八王坟西
郎家园,四惠枢纽站
郎家园,八王坟东
郎家园,杨闸路口西
郎家园,八王坟北
郎家园,大北窑西
郎家园,兴达广场小区
