杉板桥路东,地铁理工大学站,2
杉板桥路东,地铁东郊记忆站,2
地铁东郊记忆站,杉板桥路中,3
地铁杉板桥站,杉板桥路中,3
地铁杉板桥站,杉板桥路西,6
麻石桥,杉板桥路西,1
二环双林北支路口,麻石桥,4
地铁万年路站,二环双林北支路口,3
地铁万年路站,万年场,1
双林路东,万年场,9
双林路东,新华公园,8
一环双林路口,新华公园,1
一环双林路口,地铁玉双路站,3
水碾河,地铁玉双路站,6
水碾河,地铁牛王庙站,9
九眼桥北,地铁牛王庙站,5
九眼桥北,九眼桥西,1
九眼桥西,合江亭,7
芷泉街,合江亭,1
芷泉街,地铁牛王庙站,2
地铁玉双路站,双林路一环路口东,1
新华公园,双林路一环路口东,6
二环双林北支路口,万年场,2
地铁杉板桥站,麻石桥,4
成华大道三段北,成华大道民兴路口,4
成华大道民兴路口,龙潭寺三环立交桥西,8
龙潭寺三环立交桥东,龙潭寺,9
羊犀立交北,羊犀立交东,3
地铁羊犀立交站,蜀光路,4
蜀光路,蜀光路东,4
营康西路西,蜀光路东,3
一品天下大街北,营康西路西,3
五里村,营门口北,2
地铁西南交大站,营门口北,6
地铁西南交大站,地铁沙湾站,7
地铁沙湾站,沙湾东一路,3
地铁西北桥站,沙湾东一路,1
地铁西北桥站,一环白马寺街口,5
地铁人民北路站,一环顺沙巷口,5
一环顺沙巷口,地铁梁家巷站,6
一环恒德路口,地铁梁家巷站,4
一环马鞍北路口,一环恒德路口,3
地铁前锋路站,一环马鞍北路口,3
地铁前锋路站,府青路一环路立交桥,2
府青路二环路立交桥,府青路一环路立交桥,5
府青路二环路立交桥,二环府青立交,4
二环府青立交,桃蹊路西,5
双建路,桃蹊路西,1
双建路,双建路中,3
双建路中,建设北路三段东,1
圣灯路北,建设北路三段东,1
圣灯路北,圣灯路,3
圣灯路,圣灯路南,3
建设南路东,圣灯路南,1
杉板桥路东,建设南路东,2
杉板桥路东,十里店公交站,2
地铁前锋路站,一环三友路口,5
一环三友路口,一环顺沙巷口,1
地铁沙湾站,九里堤南路,2
金房苑南路,营门口北,1
金房苑南路,花照壁下横街南,1
花照壁下横街南,地铁茶店子站,1
一品天下大街北,安蓉路,2
